"import_batch_id","imported_at","exported_at","record_type","project_name","apps_script_id","script_id","script_file_name","module_family","detected_version","function_name","function_visibility","function_prefix","line_number","dependency_type","dependency_target","severity","security_flag","file_path","file_size_bytes","line_count","char_count","hash_sha256","public_function_count","internal_function_count","total_function_count","risk_hit_count","has_mvpqaic_reference","has_network_logic","has_bigquery_logic","has_drive_logic","has_properties_logic","has_trigger_logic","has_delete_or_clear_risk","calls_spreadsheet","calls_urlfetch","calls_bigquery","calls_trigger","calls_properties","calls_drive","writes_sheet_likely","network_flags","bigquery_flags","ingestion_flags","trigger_flags","secret_flags","drive_flags","raw_key","raw_value","notes","created_at","updated_at"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","RISK_HIT","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_42_response_intake_consolidation_audit_core","mvpqaic_42_response_intake_consolidation_audit_core.js","AUDIT_INVENTORY","MVP_QAIC_P4O_RESPONSE_INTAKE_CONSOLIDATION_AUDIT_MAXI_2.0.0_SAFE","","","","451","","","HIGH","RISK_PATTERN","mvpqaic_42_response_intake_consolidation_audit_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","risk_line_text","sheet.getRange(1, 1, 1, headers.length).setValues([headers]);","Review required before cleanup/delete.","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","RISK_HIT","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_42_response_intake_consolidation_audit_core","mvpqaic_42_response_intake_consolidation_audit_core.js","AUDIT_INVENTORY","MVP_QAIC_P4O_RESPONSE_INTAKE_CONSOLIDATION_AUDIT_MAXI_2.0.0_SAFE","","","","454","","","HIGH","RISK_PATTERN","mvpqaic_42_response_intake_consolidation_audit_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","risk_line_text","sheet.getRange(2, 1, values.length, headers.length).setValues(values);","Review required before cleanup/delete.","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","SCRIPT_INVENTORY","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_50_p5_webapp_readiness_core","mvpqaic_50_p5_webapp_readiness_core.js","QAIC_BRIDGE","MVP_QAIC_P5O_FULL_SOURCE_MERGE_FROM_P5N_ORIGINAL_0.3.1_SAFE_HUMAN_ONLY_NO_API_NO_TRUNCATION","","","","","","","HIGH","","mvpqaic_50_p5_webapp_readiness_core.js","386373","8306","385901","f67bbbd33a19146ce206f545037976a3c2b8a1617d14757cf1bff46a2aef9154","374","13","387","78","YES","NO","NO","NO","NO","NO","YES","YES","NO","NO","NO","NO","NO","YES","","","","","secret/token keyword detected","","","","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_50_p5_webapp_readiness_core","mvpqaic_50_p5_webapp_readiness_core.js","QAIC_BRIDGE","MVP_QAIC_P5O_FULL_SOURCE_MERGE_FROM_P5N_ORIGINAL_0.3.1_SAFE_HUMAN_ONLY_NO_API_NO_TRUNCATION","MVPQAIC_P5A_WebAppReadinessStatus","PUBLIC","MVPQAIC","117","","","INFO","","mvpqaic_50_p5_webapp_readiness_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","117","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_50_p5_webapp_readiness_core","mvpqaic_50_p5_webapp_readiness_core.js","QAIC_BRIDGE","MVP_QAIC_P5O_FULL_SOURCE_MERGE_FROM_P5N_ORIGINAL_0.3.1_SAFE_HUMAN_ONLY_NO_API_NO_TRUNCATION","MVPQAIC_P5A_WebAppReadinessAuditSafe","PUBLIC","MVPQAIC","149","","","INFO","","mvpqaic_50_p5_webapp_readiness_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","149","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_50_p5_webapp_readiness_core","mvpqaic_50_p5_webapp_readiness_core.js","QAIC_BRIDGE","MVP_QAIC_P5O_FULL_SOURCE_MERGE_FROM_P5N_ORIGINAL_0.3.1_SAFE_HUMAN_ONLY_NO_API_NO_TRUNCATION","MVPQAIC_P5A_WebAppReadinessOpen","PUBLIC","MVPQAIC","195","","","INFO","","mvpqaic_50_p5_webapp_readiness_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","195","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_50_p5_webapp_readiness_core","mvpqaic_50_p5_webapp_readiness_core.js","QAIC_BRIDGE","MVP_QAIC_P5O_FULL_SOURCE_MERGE_FROM_P5N_ORIGINAL_0.3.1_SAFE_HUMAN_ONLY_NO_API_NO_TRUNCATION","MVPQAIC_P5A_Run","PUBLIC","MVPQAIC","214","","","INFO","","mvpqaic_50_p5_webapp_readiness_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","214","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_50_p5_webapp_readiness_core","mvpqaic_50_p5_webapp_readiness_core.js","QAIC_BRIDGE","MVP_QAIC_P5O_FULL_SOURCE_MERGE_FROM_P5N_ORIGINAL_0.3.1_SAFE_HUMAN_ONLY_NO_API_NO_TRUNCATION","MVPQAIC_P5A_buildAuditRowsFast_","PUBLIC","MVPQAIC","218","","","INFO","","mvpqaic_50_p5_webapp_readiness_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","218","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_50_p5_webapp_readiness_core","mvpqaic_50_p5_webapp_readiness_core.js","QAIC_BRIDGE","MVP_QAIC_P5O_FULL_SOURCE_MERGE_FROM_P5N_ORIGINAL_0.3.1_SAFE_HUMAN_ONLY_NO_API_NO_TRUNCATION","MVPQAIC_P5A_auditSheetFast_","PUBLIC","MVPQAIC","268","","","INFO","","mvpqaic_50_p5_webapp_readiness_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","268","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_50_p5_webapp_readiness_core","mvpqaic_50_p5_webapp_readiness_core.js","QAIC_BRIDGE","MVP_QAIC_P5O_FULL_SOURCE_MERGE_FROM_P5N_ORIGINAL_0.3.1_SAFE_HUMAN_ONLY_NO_API_NO_TRUNCATION","MVPQAIC_P5A_readMetadataOnly_","PUBLIC","MVPQAIC","372","","","INFO","","mvpqaic_50_p5_webapp_readiness_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","372","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_50_p5_webapp_readiness_core","mvpqaic_50_p5_webapp_readiness_core.js","QAIC_BRIDGE","MVP_QAIC_P5O_FULL_SOURCE_MERGE_FROM_P5N_ORIGINAL_0.3.1_SAFE_HUMAN_ONLY_NO_API_NO_TRUNCATION","MVPQAIC_P5A_readHeaderMetaFast_","PUBLIC","MVPQAIC","385","","","INFO","","mvpqaic_50_p5_webapp_readiness_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","385","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_50_p5_webapp_readiness_core","mvpqaic_50_p5_webapp_readiness_core.js","QAIC_BRIDGE","MVP_QAIC_P5O_FULL_SOURCE_MERGE_FROM_P5N_ORIGINAL_0.3.1_SAFE_HUMAN_ONLY_NO_API_NO_TRUNCATION","MVPQAIC_P5A_headerScore_","PUBLIC","MVPQAIC","423","","","INFO","","mvpqaic_50_p5_webapp_readiness_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","423","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_50_p5_webapp_readiness_core","mvpqaic_50_p5_webapp_readiness_core.js","QAIC_BRIDGE","MVP_QAIC_P5O_FULL_SOURCE_MERGE_FROM_P5N_ORIGINAL_0.3.1_SAFE_HUMAN_ONLY_NO_API_NO_TRUNCATION","MVPQAIC_P5A_prePriority_","PUBLIC","MVPQAIC","436","","","INFO","","mvpqaic_50_p5_webapp_readiness_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","436","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_50_p5_webapp_readiness_core","mvpqaic_50_p5_webapp_readiness_core.js","QAIC_BRIDGE","MVP_QAIC_P5O_FULL_SOURCE_MERGE_FROM_P5N_ORIGINAL_0.3.1_SAFE_HUMAN_ONLY_NO_API_NO_TRUNCATION","MVPQAIC_P5A_shouldDeepScan_","PUBLIC","MVPQAIC","444","","","INFO","","mvpqaic_50_p5_webapp_readiness_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","444","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_50_p5_webapp_readiness_core","mvpqaic_50_p5_webapp_readiness_core.js","QAIC_BRIDGE","MVP_QAIC_P5O_FULL_SOURCE_MERGE_FROM_P5N_ORIGINAL_0.3.1_SAFE_HUMAN_ONLY_NO_API_NO_TRUNCATION","MVPQAIC_P5A_isLikelyAppRelevantByName_","PUBLIC","MVPQAIC","450","","","INFO","","mvpqaic_50_p5_webapp_readiness_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","450","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_50_p5_webapp_readiness_core","mvpqaic_50_p5_webapp_readiness_core.js","QAIC_BRIDGE","MVP_QAIC_P5O_FULL_SOURCE_MERGE_FROM_P5N_ORIGINAL_0.3.1_SAFE_HUMAN_ONLY_NO_API_NO_TRUNCATION","MVPQAIC_P5A_isClearlyTechnicalByName_","PUBLIC","MVPQAIC","455","","","INFO","","mvpqaic_50_p5_webapp_readiness_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","455","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_50_p5_webapp_readiness_core","mvpqaic_50_p5_webapp_readiness_core.js","QAIC_BRIDGE","MVP_QAIC_P5O_FULL_SOURCE_MERGE_FROM_P5N_ORIGINAL_0.3.1_SAFE_HUMAN_ONLY_NO_API_NO_TRUNCATION","MVPQAIC_P5A_classifyRole_","PUBLIC","MVPQAIC","460","","","INFO","","mvpqaic_50_p5_webapp_readiness_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","460","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_50_p5_webapp_readiness_core","mvpqaic_50_p5_webapp_readiness_core.js","QAIC_BRIDGE","MVP_QAIC_P5O_FULL_SOURCE_MERGE_FROM_P5N_ORIGINAL_0.3.1_SAFE_HUMAN_ONLY_NO_API_NO_TRUNCATION","MVPQAIC_P5A_surfaceForRole_","PUBLIC","MVPQAIC","474","","","INFO","","mvpqaic_50_p5_webapp_readiness_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","474","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_50_p5_webapp_readiness_core","mvpqaic_50_p5_webapp_readiness_core.js","QAIC_BRIDGE","MVP_QAIC_P5O_FULL_SOURCE_MERGE_FROM_P5N_ORIGINAL_0.3.1_SAFE_HUMAN_ONLY_NO_API_NO_TRUNCATION","MVPQAIC_P5A_editablePolicyForRole_","PUBLIC","MVPQAIC","486","","","INFO","","mvpqaic_50_p5_webapp_readiness_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","486","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_50_p5_webapp_readiness_core","mvpqaic_50_p5_webapp_readiness_core.js","QAIC_BRIDGE","MVP_QAIC_P5O_FULL_SOURCE_MERGE_FROM_P5N_ORIGINAL_0.3.1_SAFE_HUMAN_ONLY_NO_API_NO_TRUNCATION","MVPQAIC_P5A_isRequired_","PUBLIC","MVPQAIC","493","","","INFO","","mvpqaic_50_p5_webapp_readiness_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","493","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_50_p5_webapp_readiness_core","mvpqaic_50_p5_webapp_readiness_core.js","QAIC_BRIDGE","MVP_QAIC_P5O_FULL_SOURCE_MERGE_FROM_P5N_ORIGINAL_0.3.1_SAFE_HUMAN_ONLY_NO_API_NO_TRUNCATION","MVPQAIC_P5A_score_","PUBLIC","MVPQAIC","498","","","INFO","","mvpqaic_50_p5_webapp_readiness_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","498","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_50_p5_webapp_readiness_core","mvpqaic_50_p5_webapp_readiness_core.js","QAIC_BRIDGE","MVP_QAIC_P5O_FULL_SOURCE_MERGE_FROM_P5N_ORIGINAL_0.3.1_SAFE_HUMAN_ONLY_NO_API_NO_TRUNCATION","MVPQAIC_P5A_readiness_","PUBLIC","MVPQAIC","512","","","INFO","","mvpqaic_50_p5_webapp_readiness_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","512","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_50_p5_webapp_readiness_core","mvpqaic_50_p5_webapp_readiness_core.js","QAIC_BRIDGE","MVP_QAIC_P5O_FULL_SOURCE_MERGE_FROM_P5N_ORIGINAL_0.3.1_SAFE_HUMAN_ONLY_NO_API_NO_TRUNCATION","MVPQAIC_P5A_risk_","PUBLIC","MVPQAIC","520","","","INFO","","mvpqaic_50_p5_webapp_readiness_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","520","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_50_p5_webapp_readiness_core","mvpqaic_50_p5_webapp_readiness_core.js","QAIC_BRIDGE","MVP_QAIC_P5O_FULL_SOURCE_MERGE_FROM_P5N_ORIGINAL_0.3.1_SAFE_HUMAN_ONLY_NO_API_NO_TRUNCATION","MVPQAIC_P5A_priority_","PUBLIC","MVPQAIC","528","","","INFO","","mvpqaic_50_p5_webapp_readiness_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","528","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_50_p5_webapp_readiness_core","mvpqaic_50_p5_webapp_readiness_core.js","QAIC_BRIDGE","MVP_QAIC_P5O_FULL_SOURCE_MERGE_FROM_P5N_ORIGINAL_0.3.1_SAFE_HUMAN_ONLY_NO_API_NO_TRUNCATION","MVPQAIC_P5A_recommendedView_","PUBLIC","MVPQAIC","538","","","INFO","","mvpqaic_50_p5_webapp_readiness_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","538","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_50_p5_webapp_readiness_core","mvpqaic_50_p5_webapp_readiness_core.js","QAIC_BRIDGE","MVP_QAIC_P5O_FULL_SOURCE_MERGE_FROM_P5N_ORIGINAL_0.3.1_SAFE_HUMAN_ONLY_NO_API_NO_TRUNCATION","MVPQAIC_P5A_nextAction_","PUBLIC","MVPQAIC","548","","","INFO","","mvpqaic_50_p5_webapp_readiness_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","548","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_50_p5_webapp_readiness_core","mvpqaic_50_p5_webapp_readiness_core.js","QAIC_BRIDGE","MVP_QAIC_P5O_FULL_SOURCE_MERGE_FROM_P5N_ORIGINAL_0.3.1_SAFE_HUMAN_ONLY_NO_API_NO_TRUNCATION","MVPQAIC_P5A_dependency_","PUBLIC","MVPQAIC","558","","","INFO","","mvpqaic_50_p5_webapp_readiness_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","558","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_50_p5_webapp_readiness_core","mvpqaic_50_p5_webapp_readiness_core.js","QAIC_BRIDGE","MVP_QAIC_P5O_FULL_SOURCE_MERGE_FROM_P5N_ORIGINAL_0.3.1_SAFE_HUMAN_ONLY_NO_API_NO_TRUNCATION","MVPQAIC_P5A_firstHeader_","PUBLIC","MVPQAIC","567","","","INFO","","mvpqaic_50_p5_webapp_readiness_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","567","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_50_p5_webapp_readiness_core","mvpqaic_50_p5_webapp_readiness_core.js","QAIC_BRIDGE","MVP_QAIC_P5O_FULL_SOURCE_MERGE_FROM_P5N_ORIGINAL_0.3.1_SAFE_HUMAN_ONLY_NO_API_NO_TRUNCATION","MVPQAIC_P5A_summary_","PUBLIC","MVPQAIC","576","","","INFO","","mvpqaic_50_p5_webapp_readiness_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","576","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_50_p5_webapp_readiness_core","mvpqaic_50_p5_webapp_readiness_core.js","QAIC_BRIDGE","MVP_QAIC_P5O_FULL_SOURCE_MERGE_FROM_P5N_ORIGINAL_0.3.1_SAFE_HUMAN_ONLY_NO_API_NO_TRUNCATION","MVPQAIC_P5A_writeAuditFast_","PUBLIC","MVPQAIC","615","","","INFO","","mvpqaic_50_p5_webapp_readiness_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","615","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_50_p5_webapp_readiness_core","mvpqaic_50_p5_webapp_readiness_core.js","QAIC_BRIDGE","MVP_QAIC_P5O_FULL_SOURCE_MERGE_FROM_P5N_ORIGINAL_0.3.1_SAFE_HUMAN_ONLY_NO_API_NO_TRUNCATION","MVPQAIC_P5A_formatAuditFast_","PUBLIC","MVPQAIC","647","","","INFO","","mvpqaic_50_p5_webapp_readiness_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","647","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_50_p5_webapp_readiness_core","mvpqaic_50_p5_webapp_readiness_core.js","QAIC_BRIDGE","MVP_QAIC_P5O_FULL_SOURCE_MERGE_FROM_P5N_ORIGINAL_0.3.1_SAFE_HUMAN_ONLY_NO_API_NO_TRUNCATION","MVPQAIC_P5A_applyValidationsFast_","PUBLIC","MVPQAIC","672","","","INFO","","mvpqaic_50_p5_webapp_readiness_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","672","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
