artifact_id,artifact_type,name,source_path,migration_status,migration_percent,next_action
py-function-p177-gem-portfolio-prompt-workflow-usable-smoke-export-gem-portfolio-prompt-smoke,PY_FUNCTION,p177_gem_portfolio_prompt_workflow_usable_smoke.export_gem_portfolio_prompt_smoke,mvp_qaic_py/p177_gem_portfolio_prompt_workflow_usable_smoke.py,RUNTIME_SMOKED,90,KEEP_TRACKING
py-function-p177-gem-portfolio-prompt-workflow-usable-smoke-main,PY_FUNCTION,p177_gem_portfolio_prompt_workflow_usable_smoke.main,mvp_qaic_py/p177_gem_portfolio_prompt_workflow_usable_smoke.py,RUNTIME_SMOKED,90,KEEP_TRACKING
py-function-p178-operator-shortcut-private-cockpit-handoff-build-operator-handoff-payload,PY_FUNCTION,p178_operator_shortcut_private_cockpit_handoff.build_operator_handoff_payload,mvp_qaic_py/p178_operator_shortcut_private_cockpit_handoff.py,RUNTIME_SMOKED,90,KEEP_TRACKING
py-function-p178-operator-shortcut-private-cockpit-handoff-export-operator-handoff,PY_FUNCTION,p178_operator_shortcut_private_cockpit_handoff.export_operator_handoff,mvp_qaic_py/p178_operator_shortcut_private_cockpit_handoff.py,RUNTIME_SMOKED,90,KEEP_TRACKING
py-function-p178-operator-shortcut-private-cockpit-handoff-main,PY_FUNCTION,p178_operator_shortcut_private_cockpit_handoff.main,mvp_qaic_py/p178_operator_shortcut_private_cockpit_handoff.py,RUNTIME_SMOKED,90,KEEP_TRACKING
py-function-p178-operator-shortcut-private-cockpit-handoff-render-handoff-md,PY_FUNCTION,p178_operator_shortcut_private_cockpit_handoff.render_handoff_md,mvp_qaic_py/p178_operator_shortcut_private_cockpit_handoff.py,RUNTIME_SMOKED,90,KEEP_TRACKING
py-function-p178-operator-shortcut-private-cockpit-handoff-render-launcher-ps1,PY_FUNCTION,p178_operator_shortcut_private_cockpit_handoff.render_launcher_ps1,mvp_qaic_py/p178_operator_shortcut_private_cockpit_handoff.py,RUNTIME_SMOKED,90,KEEP_TRACKING
py-function-p179-private-cockpit-operator-usage-smoke-or-close-build-private-cockpit-usage-close-payload,PY_FUNCTION,p179_private_cockpit_operator_usage_smoke_or_close.build_private_cockpit_usage_close_payload,mvp_qaic_py/p179_private_cockpit_operator_usage_smoke_or_close.py,RUNTIME_SMOKED,90,KEEP_TRACKING
py-function-p179-private-cockpit-operator-usage-smoke-or-close-export-private-cockpit-usage-close,PY_FUNCTION,p179_private_cockpit_operator_usage_smoke_or_close.export_private_cockpit_usage_close,mvp_qaic_py/p179_private_cockpit_operator_usage_smoke_or_close.py,RUNTIME_SMOKED,90,KEEP_TRACKING
py-function-p179-private-cockpit-operator-usage-smoke-or-close-main,PY_FUNCTION,p179_private_cockpit_operator_usage_smoke_or_close.main,mvp_qaic_py/p179_private_cockpit_operator_usage_smoke_or_close.py,RUNTIME_SMOKED,90,KEEP_TRACKING
py-function-p179-private-cockpit-operator-usage-smoke-or-close-run-private-cockpit-usage-smoke,PY_FUNCTION,p179_private_cockpit_operator_usage_smoke_or_close.run_private_cockpit_usage_smoke,mvp_qaic_py/p179_private_cockpit_operator_usage_smoke_or_close.py,RUNTIME_SMOKED,90,KEEP_TRACKING
py-function-p182-prompt-history-library-version-studio-build-prompt-history-library,PY_FUNCTION,p182_prompt_history_library_version_studio.build_prompt_history_library,mvp_qaic_py/p182_prompt_history_library_version_studio.py,RUNTIME_SMOKED,90,KEEP_TRACKING
