record_type,script_file_name,module_family,function_name,function_visibility,functional_role,migration_priority,evidence_text
FUNCTION_INDEX,mvpqaic_42_response_intake_consolidation_audit_core.js,AUDIT_INVENTORY,MVPQAIC_P4O_text_,PUBLIC,AUDIT_REGISTRY,P1,AUDIT_INVENTORY mvpqaic_42_response_intake_consolidation_audit_core.js MVPQAIC_P4O_text_ function_line 540
FUNCTION_INDEX,mvpqaic_42_response_intake_consolidation_audit_core.js,AUDIT_INVENTORY,MVPQAIC_P4O_err_,PUBLIC,AUDIT_REGISTRY,P1,AUDIT_INVENTORY mvpqaic_42_response_intake_consolidation_audit_core.js MVPQAIC_P4O_err_ function_line 544
FUNCTION_INDEX,mvpqaic_42_response_intake_consolidation_audit_core.js,AUDIT_INVENTORY,MVPQAIC_P4O_safety_,PUBLIC,AUDIT_REGISTRY,P1,AUDIT_INVENTORY mvpqaic_42_response_intake_consolidation_audit_core.js MVPQAIC_P4O_safety_ function_line 548
FUNCTION_INDEX,mvpqaic_42_response_intake_consolidation_audit_core.js,AUDIT_INVENTORY,MVPQAIC_P4O_log_,PUBLIC,AUDIT_REGISTRY,P1,AUDIT_INVENTORY mvpqaic_42_response_intake_consolidation_audit_core.js MVPQAIC_P4O_log_ function_line 575
RISK_HIT,mvpqaic_42_response_intake_consolidation_audit_core.js,AUDIT_INVENTORY,,,AUDIT_REGISTRY,P1,AUDIT_INVENTORY mvpqaic_42_response_intake_consolidation_audit_core.js risk_line_text sheet.clear(); Review required before cleanup/delete.
RISK_HIT,mvpqaic_42_response_intake_consolidation_audit_core.js,AUDIT_INVENTORY,,,AUDIT_REGISTRY,P1,"AUDIT_INVENTORY mvpqaic_42_response_intake_consolidation_audit_core.js risk_line_text sheet.getRange(1, 1, 1, headers.length).setValues([headers]); Review required before cleanup/delete."
RISK_HIT,mvpqaic_42_response_intake_consolidation_audit_core.js,AUDIT_INVENTORY,,,AUDIT_REGISTRY,P1,"AUDIT_INVENTORY mvpqaic_42_response_intake_consolidation_audit_core.js risk_line_text sheet.getRange(2, 1, values.length, headers.length).setValues(values); Review required before cleanup/delete."
FUNCTION_INDEX,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,MVPQAIC_P5A2_p5bDecision_,PUBLIC,DECISION_JOURNAL,P0,QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js MVPQAIC_P5A2_p5bDecision_ function_line 1101
FUNCTION_INDEX,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,MVPQAIC_P5M_HumanBuildDecisionPackStatusOnly,PUBLIC,DECISION_JOURNAL,P0,QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js MVPQAIC_P5M_HumanBuildDecisionPackStatusOnly function_line 6703
FUNCTION_INDEX,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,MVPQAIC_P5M_HumanBuildDecisionPackBatchMaxiSafe,PUBLIC,DECISION_JOURNAL,P0,QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js MVPQAIC_P5M_HumanBuildDecisionPackBatchMaxiSafe function_line 6727
FUNCTION_INDEX,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,MVPQAIC_P5M_AppSheetDecisionPackOpen,PUBLIC,DECISION_JOURNAL,P0,QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js MVPQAIC_P5M_AppSheetDecisionPackOpen function_line 6847
FUNCTION_INDEX,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,MVPQAIC_P5P_decision_,PUBLIC,DECISION_JOURNAL,P0,QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js MVPQAIC_P5P_decision_ function_line 8193
FUNCTION_INDEX,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,MVPQAIC_P5P_normHumanResult_,PUBLIC,WEBAPP_FRONTEND,P1,QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js MVPQAIC_P5P_normHumanResult_ function_line 8208
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,"QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text sheet.getRange(1, 1, clearRows, clearCols).clearContent(); Review required before cleanup/delete."
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,"QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text sheet.getRange(1, 1, banner.length, width).setValues(banner); Review required before cleanup/delete."
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,"QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text sheet.getRange(headerRow, 1, 1, width).setValues([headers]); Review required before cleanup/delete."
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,"QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text if (values.length) sheet.getRange(dataStartRow, 1, values.length, width).setValues(values); Review required before cleanup/delete."
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,"QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text sheet.getRange(1, 1, clearRows, clearCols).clearContent(); Review required before cleanup/delete."
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,"QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text sheet.getRange(1, 1, banner.length, width).setValues(banner); Review required before cleanup/delete."
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,"QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text sheet.getRange(headerRow, 1, 1, width).setValues([headers]); Review required before cleanup/delete."
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,"QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text if (values.length) sheet.getRange(dataStartRow, 1, values.length, width).setValues(values); Review required before cleanup/delete."
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,"QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text sheet.getRange(1, 1, clearRows, clearCols).clearContent(); Review required before cleanup/delete."
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,"QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text sheet.getRange(1, 1, banner.length, width).setValues(banner); Review required before cleanup/delete."
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,"QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text sheet.getRange(headerRow, 1, 1, width).setValues([headers]); Review required before cleanup/delete."
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,"QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text if (values.length) sheet.getRange(dataStartRow, 1, values.length, width).setValues(values); Review required before cleanup/delete."
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,"QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text sheet.getRange(1, 1, clearRows, clearCols).clearContent(); Review required before cleanup/delete."
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,"QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text sheet.getRange(1, 1, banner.length, width).setValues(banner); Review required before cleanup/delete."
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,"QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text sheet.getRange(headerRow, 1, 1, width).setValues([headers]); Review required before cleanup/delete."
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,"QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text if (values.length) sheet.getRange(startRow, 1, values.length, width).setValues(values); Review required before cleanup/delete."
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,"QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text sheet.getRange(1, 1, clearRows, clearCols).clearContent(); Review required before cleanup/delete."
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,"QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text sheet.getRange(1, 1, banner.length, width).setValues(banner); Review required before cleanup/delete."
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,"QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text sheet.getRange(headerRow, 1, 1, width).setValues([headers]); Review required before cleanup/delete."
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,"QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text if (values.length) sheet.getRange(startRow, 1, values.length, width).setValues(values); Review required before cleanup/delete."
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,"QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text try { sheet.getRange(1, 1, Math.max(sheet.getLastRow(), neededRows), Math.max(sheet.getLastColumn(), width)).clearContent(); } catch (clearErr) {} Review required before cleanup/delete."
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,"QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text sheet.getRange(1, 1, banner.length, width).setValues(banner); Review required before cleanup/delete."
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,"QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text sheet.getRange(headerRow, 1, 1, width).setValues([headers]); Review required before cleanup/delete."
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,"QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text sheet.getRange(startRow, 1, values.length, width).setValues(values); Review required before cleanup/delete."
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,"QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text try { sheet.getRange(1, 1, Math.max(sheet.getLastRow(), neededRows), Math.max(sheet.getLastColumn(), width)).clearContent(); } catch (clearErr) {} Review required before cleanup/delete."
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,"QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text sheet.getRange(1, 1, banner.length, width).setValues(banner); Review required before cleanup/delete."
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,"QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text sheet.getRange(headerRow, 1, 1, width).setValues([headers]); Review required before cleanup/delete."
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,"QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text sheet.getRange(startRow, 1, values.length, width).setValues(values); Review required before cleanup/delete."
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text sheet.clear(); Review required before cleanup/delete.
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,"QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text sheet.getRange(1, 1, top.length, topWidth).setValues(MVPQAIC_P5G_padRows_(top, topWidth)); Review required before cleanup/delete."
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,"QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text sheet.getRange(headerRow, 1, 1, headers.length).setValues([headers]); Review required before cleanup/delete."
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,"QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text sheet.getRange(headerRow + 1, 1, values.length, headers.length).setValues(values); Review required before cleanup/delete."
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text sheet.clear(); Review required before cleanup/delete.
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,"QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text sheet.getRange(1, 1, top.length, topWidth).setValues(MVPQAIC_P5G_padRows_(top, topWidth)); Review required before cleanup/delete."
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,"QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text sheet.getRange(headerRow, 1, 1, headers.length).setValues([headers]); Review required before cleanup/delete."
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,"QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text sheet.getRange(headerRow + 1, 1, values.length, headers.length).setValues(values); Review required before cleanup/delete."
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text sheet.clear(); Review required before cleanup/delete.
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,"QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text sheet.getRange(1, 1, top.length, topWidth).setValues(MVPQAIC_P5G_padRows_(top, topWidth)); Review required before cleanup/delete."
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,"QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text sheet.getRange(headerRow, 1, 1, headers.length).setValues([headers]); Review required before cleanup/delete."
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,"QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text sheet.getRange(headerRow + 1, 1, values.length, headers.length).setValues(values); Review required before cleanup/delete."
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text sheet.clear(); Review required before cleanup/delete.
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,"QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text sheet.getRange(1, 1, top.length, topWidth).setValues(MVPQAIC_P5G_padRows_(top, topWidth)); Review required before cleanup/delete."
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,"QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text sheet.getRange(headerRow, 1, 1, headers.length).setValues([headers]); Review required before cleanup/delete."
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,"QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text sheet.getRange(headerRow + 1, 1, values.length, headers.length).setValues(values); Review required before cleanup/delete."
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text sheet.clear(); Review required before cleanup/delete.
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,"QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text sheet.getRange(1, 1, top.length, topWidth).setValues(MVPQAIC_P5G_padRows_(top, topWidth)); Review required before cleanup/delete."
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,"QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text sheet.getRange(headerRow, 1, 1, headers.length).setValues([headers]); Review required before cleanup/delete."
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,"QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text sheet.getRange(headerRow + 1, 1, values.length, headers.length).setValues(values); Review required before cleanup/delete."
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text sheet.clear(); Review required before cleanup/delete.
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,"QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text sheet.getRange(1, 1, top.length, topWidth).setValues(MVPQAIC_P5G_padRows_(top, topWidth)); Review required before cleanup/delete."
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,"QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text sheet.getRange(headerRow, 1, 1, headers.length).setValues([headers]); Review required before cleanup/delete."
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,"QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text sheet.getRange(headerRow + 1, 1, values.length, headers.length).setValues(values); Review required before cleanup/delete."
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,"QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text sheet.getRange(headerRow, keyColIndex).setValue(keyColName); Review required before cleanup/delete."
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,"QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text sheet.getRange(headerRow, labelColIndex).setValue(labelColName); Review required before cleanup/delete."
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,"QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text sheet.getRange(headerRow + 1, keyColIndex, dataRows, 1).setValues(keyOut); Review required before cleanup/delete."
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,"QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text sheet.getRange(headerRow + 1, labelColIndex, dataRows, 1).setValues(labelOut); Review required before cleanup/delete."
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text sheet.clear(); Review required before cleanup/delete.
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,"QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text sheet.getRange(1, 1, top.length, topWidth).setValues(MVPQAIC_P5G_padRows_(top, topWidth)); Review required before cleanup/delete."
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,"QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text sheet.getRange(headerRow, 1, 1, headers.length).setValues([headers]); Review required before cleanup/delete."
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,"QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text sheet.getRange(headerRow + 1, 1, values.length, headers.length).setValues(values); Review required before cleanup/delete."
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text sheet.clear(); Review required before cleanup/delete.
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,"QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text sheet.getRange(1,1,topPadded.length,width).setValues(topPadded); Review required before cleanup/delete."
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,"QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text sheet.getRange(6,1,1,width).setValues([headers]); Review required before cleanup/delete."
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,"QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text sheet.getRange(7,1,rows.length,width).setValues(rows.map(function(r){ Review required before cleanup/delete."
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text sh.clear(); Review required before cleanup/delete.
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,"QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text sh.getRange(1, 1, all.length, 11).setValues(all); Review required before cleanup/delete."
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text sh.clear(); Review required before cleanup/delete.
RISK_HIT,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,,,WEBAPP_FRONTEND,P1,"QAIC_BRIDGE mvpqaic_50_p5_webapp_readiness_core.js risk_line_text sh.getRange(1, 1, top.length, top[0].length).setValues(top); Review required before cleanup/delete."
